GeneralFeedbackID,Title,Content,Upvote,Rating,CreatedDate,UserID,ProductID,FeedbackDetailID
16226555,Hài lòng,,0,4,1651891921,23094569.0,163871484.0,22
14111394,Hài lòng,hàng xài ok. giá phải chăng,0,4,1640621138,203566.0,186985454.0,23
16072569,Cực kì hài lòng,,0,5,1650808518,2153876.0,136951412.0,24
15996572,Cực kì hài lòng,,0,5,1650352156,798331.0,196911702.0,25
14345909,Hài lòng,Mới dùng thấy cũng OK,0,4,1641719068,8353763.0,196906988.0,26
15880642,Cực kì hài lòng,,0,5,1649690328,8482268.0,162188204.0,27
15802420,Cực kì hài lòng,,0,5,1649248743,1635950.0,136975279.0,28
15798433,Cực kì hài lòng,,0,5,1649231076,11925557.0,136979185.0,29
15742170,Cực kì hài lòng,,0,5,1648940753,8266039.0,186479817.0,30
15725183,Cực kì hài lòng,,0,5,1648825849,941861.0,186479612.0,31
15579728,Cực kì hài lòng,ok,0,5,1648113007,12042524.0,196909214.0,32
15584545,Cực kì hài lòng,,0,5,1648134188,5218594.0,189698164.0,33
15360878,Cực kì hài lòng,,0,5,1646971309,14873369.0,189466659.0,34
15139211,Cực kì hài lòng,,0,5,1645779843,16348175.0,155974507.0,35
15121300,Cực kì hài lòng,,0,5,1645685111,10490274.0,134496483.0,36
14833938,Hài lòng,ok,0,4,1644248651,1738739.0,151676582.0,37
14780338,Hài lòng,,0,4,1643862189,6344588.0,189697988.0,38
14649354,Cực kì hài lòng,,0,5,1642933960,20337462.0,189696865.0,39
14313645,Hài lòng,,0,4,1641563041,7882534.0,190725443.0,40
14114514,Cực kì hài lòng,,0,5,1640656816,17203557.0,136983195.0,41
14100903,Hài lòng,,0,5,1640590912,18986957.0,189696649.0,42
14054088,Cực kì hài lòng,,0,5,1640395438,24451683.0,187196562.0,43
13997937,Cực kì hài lòng,,0,5,1640158967,16049961.0,189700810.0,44
13689017,Cực kì hài lòng,,1,5,1638965318,24124511.0,186434665.0,45
13628121,Cực kì hài lòng,,0,5,1638691149,25666154.0,191726143.0,46
13363341,Cực kì hài lòng,,0,5,1637560894,7636997.0,186635020.0,47
13361704,Cực kì hài lòng,,0,5,1637556374,13277213.0,189696547.0,48
13285750,Cực kì hài lòng,,0,5,1637227082,821939.0,191717423.0,49
13084992,Cực kì hài lòng,Ok,0,5,1636423379,22521260.0,189700471.0,50
13206060,Cực kì hài lòng,,0,5,1636895683,13674187.0,137127320.0,51
12642730,Cực kì hài lòng,tốt,0,5,1634347228,1654036.0,155530401.0,52
12889238,Cực kì hài lòng,,0,5,1635438673,9793485.0,189700765.0,53
12619669,Cực kì hài lòng,,0,5,1634220280,12429823.0,186633058.0,54
18175882,Cực kì hài lòng,,0,5,1668141644,27932863.0,191723144.0,55
17794494,Cực kì hài lòng,,0,5,1664110763,1034293.0,273486388.0,56
17629418,Cực kì hài lòng,,0,5,1662609553,10460222.0,273531041.0,57
16883243,Cực kì hài lòng,,0,5,1656496955,512575.0,201509133.0,58
13306659,Cực kì hài lòng,"Laptop rất đẹp , giao hàng rất nhanh chóng do mua trên tikinow. Chế độ bảo hành thì mua tiki trading là an tâm rồi. Để dùng thời gian xem chất lượng thế nào rồi đánh giá tiếp.",0,5,1637313434,1137935.0,213818760.0,59
18362528,Cực kì hài lòng,,0,5,1670378890,27893104.0,273602684.0,60
18337529,Cực kì hài lòng,,0,5,1670033943,27839539.0,249160185.0,61
18305938,Cực kì hài lòng,,0,5,1669621568,27805525.0,193125722.0,62
18184652,Cực kì hài lòng,,0,5,1668219085,27922145.0,273464609.0,63
18179730,Cực kì hài lòng,,0,5,1668162310,27905270.0,206136948.0,64
18176091,Cực kì hài lòng,,0,5,1668142554,27927340.0,273587244.0,65
18091899,Cực kì hài lòng,,0,5,1667190382,28292014.0,273379339.0,66
18090946,Cực kì hài lòng,,0,5,1667183665,28288427.0,251546151.0,67
18079166,Cực kì hài lòng,,0,5,1667040144,28279253.0,273463773.0,68
15807496,Cực kì hài lòng,,0,5,1649294304,248975.0,198984680.0,69
17162679,Cực kì hài lòng,"Máy đẹp, đóng gói cẩn thận, mới dùng nên chưa thấy gì bất ổn, ko thấy phiếu bảo hành kèm theo máy",0,5,1658474057,23072435.0,273456189.0,70
17102699,Cực kì hài lòng,"Sản phẩm đẹp, rất hài lòng",0,5,1658063265,17013383.0,195891630.0,71
18303338,Cực kì hài lòng,,0,5,1669606387,7922061.0,205305631.0,72
17777083,Cực kì hài lòng,,0,5,1663937626,23534800.0,273519255.0,73
19085432,Cực kì hài lòng,,0,5,1681356816,28045166.0,251547656.0,74
18427556,Cực kì hài lòng,,0,5,1671082145,11297617.0,251545181.0,75
18199159,Cực kì hài lòng,Sản phẩm và dịch vụ tốt :),0,5,1668350156,783073.0,273532075.0,76
16290711,Cực kì hài lòng,,0,5,1652277438,17497182.0,214615798.0,77
18663808,Cực kì hài lòng,,0,5,1674088266,904995.0,192729516.0,78
19065776,Cực kì hài lòng,"Giao hàng hơi lâu nhưng chính hãng, xài ổn, giá chấp nhận được",0,5,1680890256,586859.0,273645818.0,79
18371708,Rất không hài lòng,Khách nhắn tin không rep. Thái độ như thế thì xứng đáng 1 ⭐️,1,1,1670481744,27382008.0,273520127.0,80
19237315,Cực kì hài lòng,,0,5,1685248528,18479820.0,251546384.0,81
19666432,Cực kì hài lòng,"Máy chạy êm; CSKH tốt. Giao hàng nhanh, đóng gói cẩn thận",0,5,1701242029,13099414.0,249085376.0,82
19823169,Cực kì hài lòng,,0,5,1711602705,12793091.0,251547580.0,83
19612015,Cực kì hài lòng,,0,5,1698276778,5747515.0,273537223.0,84
19529855,Cực kì hài lòng,,0,5,1694700175,19423333.0,205996228.0,85
19030848,Hài lòng,,0,4,1680186075,12193039.0,214615807.0,86
17811195,Rất không hài lòng,"Máy mới xài chưa đầy 24h xảy ra lỗi. Đang xử dụng bị giật lắt màn hình, hột é màn hình... Liên hệ về trung tâm hỗ trợ tiki lại nhận dc thông tin đòi hình ảnh chứng minh lỗi. 
Khách đã thông tin là hiện tưởng lỗi giật đóm màn hinh này khi xử dụng mới xảy ra và đề nghị kiểm tra thực tế. Nhưng tiki yêu cầu hình.
Cung cấp hình và clip quay rõ lỗi giật màn hình thì được mang quy định ra nói chuyện. Trong khi đó khách đã trình bày rõ quan điểm không có máy làm việc ảnh hưởng đến công việc. Vậy mà khăn khăn quy trình quy định cứng ngắt
Dịch vụ cực kỳ khó chịu",0,1,1664276632,21271738.0,273664679.0,87
13654548,Hài lòng,"Sản phẩm đã kích hoạt bảo hành trước khi bán 2 tháng. Vỏ ngoài bị nhàu, cũ giống máy dùng rồi. Máy đúng cấu hình, giao hàng đúng thời gian. Bộ sản phẩm gồm 1 máy tính, 1 sạc kèm 2 dây nối với kiểu phích khác nhau.",0,4,1638805509,1635950.0,249033674.0,88
15167917,Cực kì hài lòng,"Giao nhanh. Sp ổn nguyên team nguyên seal. Dân nội trợ văn phòng như mình chỉ cần sp chuẩn đúng nhu cầu và tiện lợi thôi.
Cảm ơn Tiki và HP",0,5,1645939444,372626.0,249136428.0,89
12673167,Cực kì hài lòng,máy chạy nhanh và mượt,0,5,1634472156,19646158.0,199104660.0,90
12865455,Cực kì hài lòng,"Thiết kế đẹp mắt, chạy mượt mà.",0,5,1635337730,11597260.0,214615804.0,91
15563126,Cực kì hài lòng,,0,5,1648023779,19375692.0,198592513.0,92
15539149,Cực kì hài lòng,,0,5,1647906685,5262686.0,214593527.0,93
14365203,Cực kì hài lòng,tot,0,5,1641807637,23485369.0,210941880.0,94
14436724,Cực kì hài lòng,,0,5,1642080483,10969969.0,210941889.0,95
12997016,Cực kì hài lòng,Giao hàng ok,0,5,1635938242,5345561.0,198592225.0,96
12901904,Cực kì hài lòng,,0,5,1635502504,20932581.0,214619356.0,97
12869608,Cực kì hài lòng,,0,5,1635351737,6760846.0,225917288.0,98
12847355,Cực kì hài lòng,,0,5,1635254902,129008.0,225226354.0,99
12833256,Cực kì hài lòng,,0,5,1635212472,18811271.0,214615797.0,100
18944927,Cực kì hài lòng,Rất hài lòng,0,5,1678592458,28886368.0,248542157.0,101
19233512,Cực kì hài lòng,,0,5,1685145403,10091948.0,251545298.0,102
19054468,Cực kì hài lòng,,0,5,1680671821,1054479.0,273495791.0,103
19844933,Cực kì hài lòng,,0,5,1713272890,11967206.0,190725464.0,104
19786077,Cực kì hài lòng,,0,5,1709050896,632519.0,273495615.0,105
19192166,Cực kì hài lòng,SP tốt,0,5,1684030512,5337212.0,248808510.0,106
18912006,Cực kì hài lòng,,0,5,1678067724,11974097.0,225917309.0,107
10672823,Cực kì hài lòng,Màn hình sáng sang xịn mịn,0,5,1624685314,11850424.0,248810963.0,108
13342852,Cực kì hài lòng,good,0,5,1637474664,15446662.0,205999091.0,109
15472692,Cực kì hài lòng,,0,5,1647529449,1324034.0,206051973.0,110
14640931,Cực kì hài lòng,,0,5,1642912065,17455593.0,186584312.0,111
3138737,Chạy ổn,Màn hình dùng phù hợp với nhu cầu văn phòng đơn giản. Chỉ có nhược điểm là để tầm mắt cao hơn màn hình chút là khó nhìn.,0,4,1583934613,5237533.0,273519208.0,112
5720212,Bình thường,"Dùng tốt đối với tầm giá, nhưng không thể so với những máy ra sau này có tầng số quét cao sẽ chất lượng hơn",0,3,1606138771,16551677.0,251547184.0,113
19853697,Cực kì hài lòng,màn hình rất tuyệt nha,0,5,1714007722,75905.0,199691055.0,114
12600789,Cực kì hài lòng,"màn ngon, giá tốt, giao hàng nhanh",0,5,1634134522,1739909.0,249035977.0,115
12374255,Hài lòng,"Màn đẹp, thiết kế đẹp tuy nhiên thiếu kết nối qua usb type c và giá hơi cao",0,4,1632924629,5512594.0,210941886.0,116
14441263,Cực kì hài lòng,"Sản phẩm mới, chất lượng.",0,5,1642098466,5339699.0,195902379.0,117
13955827,Cực kì hài lòng,ok,0,5,1639995495,23487856.0,205962360.0,118
19495486,Cực kì hài lòng,,0,5,1693354730,6648986.0,225917324.0,119
19123138,Cực kì hài lòng,Ok. Được á,0,5,1682234454,577645.0,225917269.0,120
19237317,Cực kì hài lòng,,0,5,1685248537,18479820.0,252064720.0,121
19688652,Hài lòng,"Sử dụng hiện tại tốt, màu sắc đẹp, còn độ bền về sau sẽ theo dõi thêm.",0,4,1703062023,16762772.0,273520871.0,122
19021409,Cực kì hài lòng,,0,5,1679999693,28849098.0,273523285.0,123
19037770,Cực kì hài lòng,Đẹp chất lượng đangs mua,0,5,1680337023,7935123.0,198995750.0,124
18745518,Rất không hài lòng,"Màn hình ám vàng nhìn rất tệ. Nhìn rất khó chịu. Tôi muốn trả lại màn hình.
Shop giao hàng đóng gói cẩn thận.",0,1,1675598722,6287952.0,273498232.0,125
18847881,Cực kì hài lòng,Rất chất lượng. Thanks shop,0,5,1677059457,28045166.0,274754596.0,126
19021408,Cực kì hài lòng,,0,5,1679999689,28849098.0,210941894.0,127
19617557,Không hài lòng,"Máy in đẹp, hiện tại đang dùng bình thường. Cho máy in HP LaserJet Pro MFP 135w 5 sao về chất lượng.

Shop chuyển hàng đúng hẹn như thông tin trên website của Tiki, nhưng Shop IT CHÍNH HÃNG (HCM) hứa hẹn lần lữa mãi không chịu xuất Hóa đơn cho khách, xứng đáng 2 sao về phục vụ 😒😒",0,2,1698551578,12973531.0,273458720.0,128
19874308,Cực kì hài lòng,"Bữa trước mình sử dụng máy Hp neverstop laser 1200w, photo, sacan, in rất tốt... nhưng do con tắc kè vô trong máy làm cho bò mạnh máy bị chạm và cháy khét với con tắc kè, muốn đặt bò mạch chủ để thay nhưng tìm không có. Giờ phải mua sử dụng Hp laser mfp 135w. Qua vai ngày sử dụng, in, pho scan... cho bản in cùng rất tốt.",0,5,1715784263,13770544.0,190725441.0,129
18230978,Cực kì hài lòng,"Nhận hàng nhanh. Hàng nguyên đai nguyên kiện, có hộp mực. Cài đặt & kết nối wifi nhanh. Chất lượng bản in tốt. Bản in từ thiết bị di động dễ dàng và nhanh. Không thể setup wifi trực tiếp ở máy in mà phải cắm cáp vào máy tính để setup. Chức năng scan vẫn phải kết nối qua cáp mới scan được.",3,5,1668683146,1256083.0,213755302.0,130
15725112,Cực kì hài lòng,"shop rất nhiệt tình nhé. Máy in hoạt động khá tốt, đầy đủ các chức năng và cùng không quá cồng kềnh với nhiều chức năng như vậy. Mình chọn giải pháp trả góp để dùng tiền vào các việc khác nên lựa chọn shop là quá hợp lý. Rất ít nơi có cho trả góp máy in HP như shop trên Tiki. Cảm ơn shop",0,5,1648825695,397558.0,271389249.0,131
15009554,Cực kì hài lòng,"Thiết kế gọn gàng, màu sắc trang nhã, phù hợp với gia đình hoặc văn phòng nhỏ. Kết nối wifi ổn định. In tốt định dạng pdf từ điện thoại. Chất lượng bản in đẹp. Scan nét rõ ràng.",0,5,1645104062,6036070.0,253414659.0,132
15635386,Rất không hài lòng,giao hàng sai tg đã báo và lòng vòng rất là thông cảm nếu bận bay chưa điều chuyển hàng về kịp cứ thông báo vs khách hàng lý do chính đáng co f này k giao chưa có sự thống nhất vs khách hàng mà tự dời ngày giao lại đến khi kiện cáo ms chịu giao ma vẫn trễ jo,1,1,1648399543,26998789.0,213867594.0,133
16549784,Cực kì hài lòng,Rất ưng ý với chiếc máy in HP đa năng. Ưng nhất khoản kết nối wifi nên không bị giới hạn về vị trí đặt máy. Ngoài ra in từ điện thoại (không cần cài app) là một ưu điểm. Cực nhanh & tiện lợi.,2,5,1654147438,63112.0,273292838.0,134
17416018,Hài lòng,"Mực in lần đầu rõ nét. Shop ship nhanh, đóng gói kỹ càng. Chỉ mỗi cái yếu đó là in giấy hơi dầy ( giấy bìa) là cuốn giấy chậm là size khung căn lề, muốn in đúng size phải thêm 1 bước chỉnh lề nữa. Nên chỉ cho 4 sao",0,4,1660516826,20819180.0,274033248.0,135
13315813,Không hài lòng,"khi bạn bán máy,thì chỉ cần text đc là OK,! bạn cài máy,nó báo text, mà bạn ko có 1 tờ giấy để text,nếu bạn bán máy thì hãy note thêm vào,tốt nhất là bán kèm theo.đúng ra là 5 sao,nhưng chỉ vì lỗi này thì bạn chỉ đáng 1 sao,những cái đơn giản nhất là những cái mà bạn cần quan tâm,vì đơn giản thì khách hàng mới bít đc,phức tạp thì khỏi quan tâm đi.",2,2,1637344877,14177031.0,273645750.0,136
12794284,Rất không hài lòng,"mọi người suy nghĩ lựa chọn sp này. mình mới nhận máy in thử mới được 63 tờ mà máy báo hết mực,thay nguyên cụm mực giá tầm gần 1tr chứ dòng máy này không thay mực được , minh chat nhân viên HP tư vấn như vây. máy to quá, không in được 2 mặt, tốn thời gian ngồi lật trang và bấm lệnh in. scan được, không hài lòng về dộ mực phức tạp mau hết và tốn phí nhiều khi thay mực nên mọi người tìm hiểu kỹ , mình bị sai lầm",17,1,1635033088,13996669.0,214615800.0,137
19229975,Cực kì hài lòng,Máy khá gọn. In nhanh. Chất lượng tốt. Sử dụng app trên điện thoại tiện. So với Brother mình từng xài thì máy chạy êm hơn nhiều.,0,5,1685028988,685326.0,210941895.0,138
18330059,Cực kì hài lòng,"Đã dùng đc 1 thời gian. In, photo, scan tiện lợi. Mình đặc biệt thích chức năng photo 2 mặt các loại thẻ. Không in đc 2 mặt. Mực in chính hãng để thay thì đắt quá :(",1,5,1669912680,10978902.0,210941902.0,139
18193875,Cực kì hài lòng,"Máy in 3 trong 1, kết nối wifi nhanh, app đơn giản dễ sử dụng",0,5,1668314064,14529089.0,210941887.0,140
16192447,Rất không hài lòng,"Máy in nhanh hết mực, lúc mới mua 1 cái bên Nguyễn Kim thấy đa chức năng nên giới thiệu mn mua, ai dè dùng 1 time rồi mới thấy loại này cực nhanh hết mực, bỏ thêm tiền mua loại tốt hơn đỡ tốn hơn",0,1,1651671642,20604830.0,210941891.0,141
11733111,Rất không hài lòng,"Máy in này mau hết mực lám. Dùng in cho con học chưa đầy 1 tháng đã hết mực. Mua hộp mực mới ở Tp Nam Định cũng ko có cho dù giá là 1.1 triệu. Mình mua rồi mà đang thấy tiếc tiền, mọi người cân nhắc khi mua nhé",4,1,1630926869,12898166.0,198592308.0,142
19225847,Rất không hài lòng,Expensive replacement ink cartridges and a nightmare to connect and reconnect to wifi. I would not recommend this printer to my worst enemy.,0,1,1684922846,15916882.0,271382436.0,143
16181661,Cực kì hài lòng,"Chọn mua của tiki trading vi toi chon su uy tin  một chút xíu giá cao hơn nhưng từ cái vỏ thùng cho đến máy tất cả nguyên seal rất cảm ơn, 
Cài đặt khá dễ dàng dù là phụ nữ sử dụng tốt",0,5,1651602336,7050895.0,214944753.0,144
18069390,Hài lòng,"máy in thường có 3 sợi dây nguồn , nhưng bên tiki giao chỉ có 1 sợi. Như vậy bên bán hàng đã lấy ra trước khi giao cho khách hàng. Quá thất vọng",0,4,1666938909,20660990.0,214956101.0,145
17928726,Cực kì hài lòng,Giao nhanh. Máy đúng thông số. Dễ cài đặt. Tuy nhiên giá mực rất mắc nếu mua đúng chính hãng. Hãng mà bán giá mực phù hợp thì máy rất dễ bán.,0,5,1665470413,11636139.0,203790066.0,146
15426176,Cực kì hài lòng,"Thích sản phẩm này, mới mua máy dùng tốt. Shop cho mình hỏi? lúc mua có điền thông tin xuất hóa đơn về công ty, nhưng chưa thấy hóa đơn gửi kèm hay email. Shop kiểm tra lại giúp. Xin cảm ơn.",0,5,1647314377,1599725.0,195902569.0,147
18904686,Cực kì hài lòng,hàng công ty còn nguyên đai kiện mới 100% chất lượng tuyệt vời 👍,0,5,1677941358,10771955.0,225917347.0,148
16236291,Hài lòng,"Giá không phải tốt so với chất lượng sản phẩm, hay bị lỗi trang khi in. Scan không rõ nét và chất lượng photo chỉ tạm ổn. Ưu điểm dễ cài đặt và kết nối tốt.",0,3,1651932120,21538083.0,225917253.0,149
4402557,Cực kì hài lòng,"Máy chạy ổn. Hình thức gọn, đẹp! Giao hàng sớm hơn 2 ngày. Nhưng bảo hành online còn có 8 tháng thôi...!?
Cảm ơn Tiki!!!",0,5,1597047136,1132293.0,273465024.0,150
15158601,Cực kì hài lòng,Máy in setup rất đơn giản có thể in qua Wifi direct hoặc chế độ STA kết nối qua wifi văn phòng. Đồng thời airprint và google print khá tiện.,1,5,1645879895,1415463.0,273503426.0,151
16375116,Cực kì hài lòng,Được lắm các thím ạ. Tôi thấy rất OK nên mua,0,5,1652876675,17081557.0,198462692.0,152
13365585,Cực kì hài lòng,Sản phẩm đẹp. In tốt. Giao hàng nhanh chóng. Tuy nhiên mình chưa kết nối được in wifi.,0,5,1637567347,5091459.0,251545496.0,153
19844936,Cực kì hài lòng,,0,5,1713272913,11967206.0,198572369.0,154
19608914,Cực kì hài lòng,"Máy in tốt, dễ cài đặt, in rất êm",0,5,1698128526,6640522.0,248913500.0,155
19817869,Cực kì hài lòng,,0,5,1711199328,7430643.0,274754883.0,156
17975328,Rất không hài lòng,"Mình thấy thông tin mô tả in hai mặt, nhưng mua về lại là in 1 mặt, nhờ đơn vị bán hàng liên lại lại giúp mình!",0,1,1665926533,6243602.0,203757948.0,157
11315791,Hài lòng,Máy in ok. In đẹp. Setup hơi lâu xíu nhưng phải biết và từng setup máy in rồi thì làm mới nhanh. Hàng được hãng đóng thùng cẩn thận an toàn.,0,4,1626748498,1073331.0,201509157.0,158
19781713,Cực kì hài lòng,,0,5,1708776182,28732543.0,274420903.0,159
19772809,Cực kì hài lòng,,0,5,1708252678,1344261.0,253300205.0,160
19756230,Cực kì hài lòng,,0,5,1706824654,1939459.0,225917273.0,161
19704503,Cực kì hài lòng,,0,5,1703995313,8300188.0,193110691.0,162
19682524,Cực kì hài lòng,,0,5,1702551447,302421.0,273455715.0,163
16979173,Rất không hài lòng,Bên nhà bán hàng mình sao không xuất hóa đơn cho người mua hàng trong khi đã gởi thông tin xuất hoá đơn đầy đủ?,1,1,1657205293,6018147.0,201831052.0,164
19642282,Cực kì hài lòng,,0,5,1699759014,5681797.0,189466838.0,165
3516014,Không hài lòng. Không kết nối được wifi. Trình cài đặt yêu cầu liên hệ manufacturer.,"Tôi đặt hàng và thanh toán vào thứ Sáu, 24/4. Tiki hẹn giao hàng vào thứ Hai 27/4 nhưng không thấy giao và cũng không có thông báo gì về việc thay đổi thời gian giao hàng. Đến 28/4 sau khi gọi tổng đài Tiki thì nhân viên Tiki liên lạc lại và báo sẽ giao hàng vào 29/4.

Tuy nhiên, khi cài đặt thì máy in nhận ra và kết nối được vào mạng wifi ở nhà nhưng các thiết bị khác (laptop, điện thoại) không thể kết nối được với máy in, kể cả direct mode. Tiki khi giao hàng không để lại thông tin hỗ trợ kỹ thuật. Lên Tiki.com tìm đơn vị bán hàng HP Official Store thì cũng không có thông tin để liên lạc.

Đề nghị Tiki xử lý vấn đề này.

Cảm ơn.",1,2,1588659319,2001023.0,155530390.0,166
15222394,Cực kì hài lòng,"Okie, giao trong vòng 1 tiếng ! Máy đang ổn , ko biết sau này sao !",0,5,1646214914,8931844.0,273466115.0,167
16277416,Cực kì hài lòng,"Vận chuyển nhanh chóng, an toàn. Máy mới nguyên kiện, xài ổn, có wifi nên rất tiện lợi cho dùng nhiều máy cùng lúc.",0,5,1652191468,7467753.0,127363787.0,168
19592158,Cực kì hài lòng,,0,5,1697412860,16711917.0,225917302.0,169
15780567,Bình thường,cài hp smart xong cứ quay quay ko hiện nút accept term n condition. sao dùng dc wifi đây. pó tay,0,3,1649138192,13094689.0,271383201.0,170
9196216,Bình thường,"Vui lòng xuất lại hóa đơn theo địa chỉ:
Công ty cổ phần Phát triển Dược Khoa
MST: ***
Địa chỉ: Số 3, A14, khu đô thị Đầm Trấu, phường Bạch Đằng, quận Hai Bà Trưng, Hà Nội
Xin cảm ơn",0,3,1618901731,11564204.0,189588675.0,171
17632776,Hài lòng,"Giao hàng chậm quá hạn, máy chưa bóc nên chưa rõ.",0,4,1662629973,22553822.0,273634022.0,172
18033467,Cực kì hài lòng,"đề nghị gửi hóa đơn điện tử như đã thông báo lúc đặt hàng, Thanks.",0,5,1666584105,6501718.0,214961090.0,173
16246024,Hài lòng,"Máy in hay gặp lỗi kẹt giấy, mực in thay thế khá khó khăn. Không được nhận hỗ trợ nhiều từ người bán",0,4,1651999535,25954917.0,271365172.0,174
18722511,Cực kì hài lòng,Sản phẩm mới in được 200 tờ đã báo hết mực,0,5,1675314029,28764465.0,225917335.0,175
19170603,Cực kì hài lòng,"Tốc độ in oki, chất lượng",0,5,1683475082,22575901.0,213774142.0,176
19498950,Cực kì hài lòng,,0,5,1693475372,10231539.0,273647623.0,177
14625478,Cực kì hài lòng,"máy in xài tốt, có kết nối bằng wifi, thương hiệu uy tín, tiki giao hàng nhanh, đóng gói kỹ.",0,5,1642833101,1019585.0,249947165.0,178
19052908,Cực kì hài lòng,"Giao nhanh, đầy đủ. In ngon lành",0,5,1680630089,5481642.0,273502975.0,179
18076075,Rất không hài lòng,Mua máy in mới mà xài chưa được 1 tuần đã hết mực..quá bực,0,1,1667016000,18417951.0,225917244.0,180
19357886,Hài lòng,In ok,0,4,1688717184,11579900.0,225917247.0,181
14035320,Bình thường,"Mackook cài đặt cực kỳ khó, ko sử dụng wifi dc cho dòng Mac dù cài Airprint theo hướng dẫn.",1,3,1640311131,85777.0,273523458.0,182
14142388,Cực kì hài lòng,"Nhận máy nhanh lắm mọi người ạ, shop tư vấn hỗ trợ nhiệt tình nữa! 5 sao cho shop nhé",0,5,1640757947,14163825.0,273494497.0,183
19301339,Hài lòng,Tạm dc,0,4,1686966741,9993581.0,273534234.0,184
19383665,Cực kì hài lòng,,0,5,1689490114,10661230.0,248913699.0,185
19376965,Cực kì hài lòng,,0,5,1689264419,2046296.0,273534939.0,186
19372567,Cực kì hài lòng,,0,5,1689150235,20593380.0,195891105.0,187
19349238,Cực kì hài lòng,,0,5,1688459438,18490107.0,252172447.0,188
19348959,Cực kì hài lòng,,0,5,1688452981,9611131.0,248912576.0,189
19345662,Cực kì hài lòng,,0,5,1688352294,11856155.0,273455506.0,190
19343398,Cực kì hài lòng,,0,5,1688274371,10080299.0,274556325.0,191
16241711,Cực kì hài lòng,Tốt trong tầm giá,0,5,1651983944,10496552.0,198593129.0,192
19306528,Cực kì hài lòng,,0,5,1687107366,413272.0,225917341.0,193
