group_id,username,brand_name,shop_id,creation_time,shop_logo_url
11036030,essager.vn,Essager,211133030,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/5d495884b6cfc271972500df500057bc
11036030,evebot.vn,EVEBOT@VN,405232351,2021-06-21 06:24:45,https://down-vn.img.susercontent.com/file/0c01c541550057782145e17e9cadd83f
11036030,fonken.vn,Fonken,308419714,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/8078a86b39694958e0a1eeae78662dcc
11036030,futureworld_aar,Futureworld,92532150,2023-02-06 11:13:27,https://down-vn.img.susercontent.com/file/vn-50009109-06d208450aced4dfd206855de03b4f7d
11036030,handtown_official_store,Handtown Official Store,586824156,2021-11-23 07:48:17,https://down-vn.img.susercontent.com/file/8dd207393f5147f6aff261549cd1b139
11036030,handtown_store,Handtown Official Store,898433701,2022-11-24 04:16:11,https://down-vn.img.susercontent.com/file/8ce1f5e95247a3067f61d2a2914986e4
11036030,happyphone2021,Happy Phone Mall,68527388,2023-09-14 11:55:54,https://down-vn.img.susercontent.com/file/vn-50009109-aa71caa8932d775f207f33b2b19fdfb6
11036030,hdoorlink.vn,HdoorLink,379362783,2021-05-14 08:44:56,https://down-vn.img.susercontent.com/file/880542a8b8cdc11539c5f1dbd5029411
11036030,hnammobile,Hnam Mobile,37679543,2023-09-14 12:17:15,https://down-vn.img.susercontent.com/file/vn-50009109-d06ee376e01d30817cb916ecd82d6708
11036030,hoco_flagship_official_store,Hoco Official Store,172168844,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/acc0a50b876936ef809408fd818f754a
11036030,huawei_flagship_store,Huawei Flagship Store,93963889,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/50c5ac43751ebd1b56999f3f97305805
11036030,dienthoaichinhhanghonghanh,Hồng Hạnh,193124085,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/vn-50009109-0639026197d866e6f0dfb60b53e6fbd2
11036030,jursue.vn,Jursure,358672644,2021-08-03 04:10:07,https://down-vn.img.susercontent.com/file/948c26b7d6c69deb9802e941f1df47c2
11036030,kieslect_official_store,Kieslect Official Store,492775631,2023-04-19 15:54:20,https://down-vn.img.susercontent.com/file/vn-50009109-7323cbd54c51e9ed6d9b080b7f004128
11036030,kuulaaofficial.vn,Kuulaa,235353359,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/d9d8421c35479f7b541ec64b0bf34b26
11036030,longhung_techzone,Long Hưng Mobile,331695868,2021-05-14 08:44:56,https://down-vn.img.susercontent.com/file/35873df82cc89296f8946a754885c55e
11036030,mili_flagship_store,MiLi,153125852,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/59509042fa3978935fc70b204d37c558
11036030,minhtuanmobile.official,Minh Tuấn Mobile Official,487028617,2023-09-14 11:53:45,https://down-vn.img.susercontent.com/file/vn-50009109-417f573144d875221847d5637dd50de5
11036030,mobifone_flagship_store,Mobifone Flagship Store,747666788,2023-08-22 10:50:53,https://down-vn.img.susercontent.com/file/vn-50009109-a1a452c7dbb7128f1a8ffede479228b8
11036030,mobifone_official_store,mobifone_official_store,812614903,2022-08-09 06:20:01,https://down-vn.img.susercontent.com/file/fa87de2da34cbd5d6a2157d280389972
11036030,baseus_hoco_official_store,Mobile Tech Official Store,326575253,2021-05-14 08:44:56,https://down-vn.img.susercontent.com/file/ee3c0cc49375df6318dcfb81e548ace4
11036030,moft.us.vn,Moft Official Store,405916833,2021-05-14 08:44:56,https://down-vn.img.susercontent.com/file/a0a7b683572aaa38cdbf26007f877732
11036030,moxom_official_store,MoXom Official Store,584711319,2022-01-24 10:27:45,https://down-vn.img.susercontent.com/file/a4529eab163e5c6d8696c080e07c59bf
11036030,msc_hn,MSC Store,186695704,2023-04-19 16:00:18,https://down-vn.img.susercontent.com/file/vn-50009109-55fd9401dd8951c34318e717c172d761
11036030,tanngoisaomayman,New Lucky Star,59404551,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/5f65d3375441a11d351a3c4a4644560a
11036030,nhattin_flagship_store,Nhất Tín Computer,93218609,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/be86719dd263ef73051a781921ca4a3d
11036030,nillkin.vn,Nillkin,100256821,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/d57aa671c00699582e1ee74ac8e457d0
11036030,oppo_official_store_vn,OPPO,25452983,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/vn-50009109-eca094e4eccbf1cc7dd65f5791d518af
11036030,oppo_authorized_store_vn,Oppo Authorized Store,458675969,2021-07-28 09:27:05,https://down-vn.img.susercontent.com/file/9835a63c8acb9c2da323a90e709c8a22
11036030,philips_accessories_official,Philips Accessories Official Store,980644660,2023-04-19 15:56:04,https://down-vn.img.susercontent.com/file/vn-50009109-e8a88d717272088377a2090aeab42329
11036030,phucphukien.vn,Phúc Phụ Kiện,211267721,2022-02-07 03:41:49,https://down-vn.img.susercontent.com/file/93e27ee6916e6ba8dcbd0ee9f12f4711
11036030,piseneasy,Pisen,38276103,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/17af4f08ca56ea8f9fef2ebe434aae68
11036030,pocoofficialglobalstore.vn,Poco Official Store,799912621,2022-11-17 08:11:14,https://down-vn.img.susercontent.com/file/aa6c82d5c8cd1b57329bc2e3b45a7db0
11036030,qcy_vn,QCY,149837530,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/2d8f0bb5efd3a5a1a3eeea07b93d3181
11036030,ravpower_official_shop,RAVPower,182622074,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/a324c68626b7f5800aff56a9b72d5cab
11036030,realme_official_storevn,Realme,130961937,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/8198c8e29b6e6056451ade61d9b5c00c
11036030,realme_authorised_store,Realme Authorised Store,800687343,2023-09-14 12:15:49,https://down-vn.img.susercontent.com/file/vn-50009109-396384f92f8d07f725e09615ff27daf8
11036030,redmagic_official,Redmagic Official Store,301723517,2021-06-21 04:51:35,https://down-vn.img.susercontent.com/file/4a1aa4c4d3ec24d030e3f1246f02fdfb
11036030,authorized_mobile_accesories,Remax,469754075,2021-09-28 11:14:41,https://down-vn.img.susercontent.com/file/344ed13d15799e2d1714ec90e310c2c4
11036030,remaxos,Remax Official Store,95999898,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/175ab7f0af0d097468b01209f5763cdc
11036030,ringkevietnamofficial,ringkevietnamofficial,795980204,2022-07-04 09:06:39,https://down-vn.img.susercontent.com/file/6d04b16f0d8d5eb0e536314285e63e43
11036030,robot_official_store,ROBOT,218993976,2021-11-11 11:35:44,https://down-vn.img.susercontent.com/file/f9633fad9433510fd0aeb484be6dd35e
11036030,manigo,Rock Space,26664274,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/f7d337a888e653b045df803185b60706
11036030,tinhocvienthong,Romoss,8467305,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/71507a1bc9baf41b9e3b5690781d9a27
11036030,royalkludge.vn,Royal Kludge Official Shop,906250730,2023-01-03 04:53:19,https://down-vn.img.susercontent.com/file/624ee6eaefbbc7e520b7ae70cce8dffd
11036030,samcenter,Sam Center,645499489,2022-01-18 09:14:16,https://down-vn.img.susercontent.com/file/989df3cedb09ecf400f518ede949610e
11036030,samsung_official_store,Samsung,65589552,2021-05-14 08:44:54,https://down-vn.img.susercontent.com/file/73d2178d186105221a1fe9f2196a1581
11036030,samsung_flagship_store,Samsung Flagship Store,843663249,2023-09-15 08:09:02,https://down-vn.img.susercontent.com/file/vn-50009109-8d0d5a9f2411e780f562dad7e40eb831
11036030,sgalas.vn,Sgalas Official Store,231625150,2021-05-14 08:44:56,https://down-vn.img.susercontent.com/file/501e659fa08361a8e73cff0db65d3a4b
11036030,shopdunk_official_store,Shopdunk,288286284,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/vn-50009109-b48e375a66c8ab7db15013ee0ddec7d6
11036030,tinhocvienthong,Silicon Power,8467305,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/4b15b075595b2884be07c656dc2acbe6
11036030,suntaiho.vn,Suntaiho Official Store,117097312,2021-05-14 08:44:56,https://down-vn.img.susercontent.com/file/3c79f23c7a763c4ae392ba1ba164728c
11036030,szko.vn,Szko,118162294,2021-08-03 04:47:17,https://down-vn.img.susercontent.com/file/5c037cef170c7c2964120b432de29fd2
11036030,seasy.tech,SEASY TECH,475852058,2021-07-05 06:01:13,https://down-vn.img.susercontent.com/file/13eb8b2e51eb052e8cd1494cc8828545
11036030,tecno_official_store,Tecno Official Store,442733715,2021-06-21 06:05:42,https://down-vn.img.susercontent.com/file/18e795652880ce2898f5f88a4d555406
11036030,tinnghiadvs,tinnghiadvs,116850257,2022-08-23 05:04:52,https://down-vn.img.susercontent.com/file/0886383707ce0274cc801f4a7bbb4efd
11036030,topk.vn,Topk,142005723,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/a33c58014927a11a528ab93a904cb7fb
11036030,uag_vn_official_store,UAG,241319331,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/eba79faa0d36f4d9c1954b6678f5e2bd
11036030,ugreen_flagship_store,Ugreen HCM,130938115,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/ac92694a2b3ded8e72882d2e1f1e64b1
11036030,ugreenshop,Ugreen HN,19417109,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/ac92694a2b3ded8e72882d2e1f1e64b1
